################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1482057724409420E+00 a       117     0     8     1    12
 -4.8296476046229109E-02 a       118     0     8     1    13
 -3.3882389608709701E-01 a       119     0     8     1    14
  1.7361534784033938E-01 a       120     0     8     1    15
  6.6651251733136740E-02 a       121     0     9     1     1
 -5.8637614654467662E-01 a       122     0     9     1     2
 -6.6673227187324646E-01 a       123     0     9     1     3
  8.2126227131329710E-01 a       124     0     9     1     4
  4.1757673030869558E-01 a       125     0     9     1     5
 -6.9601744179167913E-01 a       126     0     9     1     6
 -6.1418634260697158E-01 a       127     0     9     1     7
  1.1885969309879285E+00 a       128     0     9     1     8
 -3.5592411422694142E-01 a       129     0     9     1     9
 -6.7522333815465252E-01 a       130     0     9     1    10
 -8.7586070413299522E-01 a       131     0     9     1    11
  6.9738945836540633E-01 a       132     0     9     1    12
  2.4836810896201628E-01 a       133     0     9     1    13
  5.9129961177536328E-01 a       134     0     9     1    14
 -2.9873852230996084E-01 a       135     0     9     1    15
 -1.9380314741013827E+00 a       136     0    10     1     1
 -1.2817073262695760E+00 a       137     0    10     1     2
 -1.3481997960633613E-01 a       138     0    10     1     3
 -6.6509972150088958E-01 a       139     0    10     1     4
  6.0374615986358471E-01 a       140     0    10     1     5
  4.0773193023111770E-01 a       141     0    10     1     6
  7.3239070102763104E-01 a       142     0    10     1     7
  4.3609907167014111E-01 a       143     0    10     1     8
  3.8661135074782016E-01 a       144     0    10     1     9
 -9.2664418722508979E-01 a       145     0    10     1    10
 -5.8107523703736619E-01 a       146     0    10     1    11
 -2.1679945636492526E-01 a       147     0    10     1    12
 -4.3661086311950131E-01 a       148     0    10     1    13
 -1.1934014584992003E+00 a       149     0    10     1    14
  1.0759499199854101E+00 a       150     0    10     1    15
  9.3557884865515931E-02 a       151     0    11     1     1
  2.5079555262116399E-01 a       152     0    11     1     2
 -2.6294172619050499E-01 a       153     0    11     1     3
 -1.4471872546797864E+00 a       154     0    11     1     4
 -1.9633487100619637E-01 a       155     0    11     1     5
  7.1978247890783742E-01 a       156     0    11     1     6
  1.0494429057687935E-01 a       157     0    11     1     7
  1.3643414805326706E-01 a       158     0    11     1     8
 -2.9722997924417061E-01 a       159     0    11     1     9
  4.8461159109779917E-01 a       160     0    11     1    10
  8.4026266510101166E-01 a       161     0    11     1    11
  4.3105993604961944E-02 a       162     0    11     1    12
  9.7901192226134998E-02 a       163     0    11     1    13
 -1.8029704550786960E+00 a       164     0    11     1    14
 -5.6247499135352153E-01 a       165     0    11     1    15
 -2.1175074684154995E+00 a       166     0    12     1     1
  4.7522387886031725E-01 a       167     0    12     1     2
  9.4645811557660275E-02 a       168     0    12     1     3
 -2.4553366346364933E-01 a       169     0    12     1     4
  1.3889333550173268E+00 a       170     0    12     1     5
 -2.3157497588306236E-01 a       171     0    12     1     6
 -1.1809703659586854E+00 a       172     0    12     1     7
  6.4069426598851342E-01 a       173     0    12     1     8
  1.4055255105264888E+00 a       174     0    12     1     9
 -9.2669206789105329E-01 a       175     0    12     1    10
  1.0142831471251150E+00 a       176     0    12     1    11
 -1.4114985430476619E+00 a       177     0    12     1    12
  1.3977219943083761E+00 a       178     0    12     1    13
 -1.5740496152159700E-01 a       179     0    12     1    14
 -6.9152411794837765E-01 a       180     0    12     1    15
  1.2834496924233083E+00 a       181     0    13     1     1
  1.3984892374935523E+00 a       182     0    13     1     2
  1.0366734785902332E+00 a       183     0    13     1     3
  9.9430281602007731E-01 a       184     0    13     1     4
 -1.3021310556298427E+00 a       185     0    13     1     5
  2.2217476229160140E+00 a       186     0    13     1     6
  1.2616358718677783E+00 a       187     0    13     1     7
  4.5179216480608803E-01 a       188     0    13     1     8
  1.1925804757780853E+00 a       189     0    13     1     9
  7.6486002174205203E-02 a       190     0    13     1    10
  1.7990322606358655E+00 a       191     0    13     1    11
 -6.7174219367804233E-01 a       192     0    13     1    12
 -4.5436525765383173E-01 a       193     0    13     1    13
  1.5264168482844804E+00 a       194     0    13     1    14
 -1.2427250053265089E+00 a       195     0    13     1    15
  4.8696953723817575E+00 a       196     0    14     1     1
  1.5572007896922335E+00 a       197     0    14     1     2
  3.7698003449787010E-01 a       198     0    14     1     3
  7.7425328764729595E-01 a       199     0    14     1     4
  8.6649498194249752E-01 a       200     0    14     1     5
  8.0057671053223300E-01 a       201     0    14     1     6
 -2.1456993459948612E-01 a       202     0    14     1     7
  1.4567972905698399E+00 a       203     0    14     1     8
 -2.9723472325017299E+00 a       204     0    14     1     9
  3.5214722617379155E+00 a       205     0    14     1    10
 -1.3246482120994393E-01 a       206     0    14     1    11
  1.2706128455449517E+00 a       207     0    14     1    12
  3.4081116398376349E-01 a       208     0    14     1    13
 -3.4733187682462108E-01 a       209     0    14     1    14
 -9.5404744560407473E-01 a       210     0    14     1    15
  6.0394972629449395E-01 a       211     0    15     1     1
  8.8251796076691991E-01 a       212     0    15     1     2
  1.8976680863021653E-01 a       213     0    15     1     3
 -7.7637267410632638E-01 a       214     0    15     1     4
  1.6972547115645746E+00 a       215     0    15     1     5
 -1.6750821206034276E+00 a       216     0    15     1     6
 -4.2150356588460747E-01 a       217     0    15     1     7
  7.4702910567860314E-01 a       218     0    15     1     8
 -1.6333271598113158E-01 a       219     0    15     1     9
  1.6850782734497223E+00 a       220     0    15     1    10
 -8.7265333722042482E-01 a       221     0    15     1    11
  1.4425475673790000E-01 a       222     0    15     1    12
 -8.0253551777063759E-01 a       223     0    15     1    13
 -1.7404163941189010E+00 a       224     0    15     1    14
  1.0755003161462553E+00 a       225     0    15     1    15
 -1.0506528335114143E+00 a       226     0    16     1     1
